date,ID,rep,conductance,temperature,amb_hum,amb_temp,ECSt_mAU,gH+,leaf_angle,leaf_temp_diff,LEF,PAR,NPQt,Phi2,PhiNO,PhiNPQ,PS1_active ,PS1_open,PS1_over,PS1_oxidized,rel_chlorophyll,thickness,vH+,leaf_area,leaf_mass
09/16/19,USDAP3_COT_2,B,270.5,33.1,37.489,31.78,0.0012,191.79,40.854,-2.55,255.7660266,1605.562,2.396,0.354,0.19,0.456,3.627,0.335,0.356,0.308,63.99,1.83,0.23,5684.597,630.8
09/16/19,USDAP3_COT_2,C,462,33.7,38.562,32.31,0.00078,237.361,21.524,-4.46,275.984793,1460.237,1.804,0.42,0.207,0.373,2.536,0.985,0.401,-0.385,60.65,2.16,0.185,3610.27,350
09/16/19,USDAP3_COT_3,A,516,33.4,38.214,32.75,0.0008,231.215,46.788,-3.28,306.1472931,1819.057,2.3,0.374,0.19,0.436,2.559,0.353,0.339,0.308,58.85,2.3,0.185,3278.439,341.2
09/16/19,USDAP3_COT_3,B,612.2,34.6,35.383,34.19,0.00057,275.866,21.123,-4.76,247.142156,1342.799,1.937,0.409,0.201,0.39,2.905,0.487,0.223,0.29,58.51,2.11,0.157,4840.898,532
09/16/19,USDAP3_COT_3,C,763.7,35.5,34.69,34.5,0.00062,216.489,20.061,-4.25,214.3003104,1294.084,2.772,0.368,0.168,0.465,2.743,0.516,0.288,0.196,57.16,2.46,0.134,2631.189,308.5
09/16/19,USDAP3_TRI_1,A,532.2,30.2,33.522,34.3,0.00093,164.288,12.969,-5.41,206.4480858,1544.692,4.431,0.297,0.129,0.573,1.665,0.779,-0.265,0.486,53.15,2.09,0.153,6291.854,773.8
09/16/19,USDAP3_TRI_1,B,356.8,29,44.583,27.62,0.00017,276.72,16.728,-1.57,36.092763,136.405,0.88,0.588,0.219,0.193,1.098,2.609,-0.1,-1.509,60.99,2.05,0.047,4836.412,587.1
09/16/19,USDAP3_TRI_1,C,402.1,29.9,44.798,28.15,0.00009,200.107,43.171,-2.28,40.88965185,144.003,0.608,0.631,0.23,0.14,2.504,0.349,0.613,0.038,56.22,2.02,0.018,2578.588,247
09/16/19,USDAP3_TRI_2,A,562.6,28.8,44.928,29.33,0.00155,53.466,3.622,-3.46,111.0152925,524.895,1.45,0.47,0.216,0.314,2.458,0.189,0.381,0.43,51.7,2.53,0.083,6174.034,714.3
09/16/19,USDAP3_TRI_2,B,244.7,28.1,42.566,29.45,0.00073,152.268,18.982,-3.3,145.5072012,626.646,1.095,0.516,0.231,0.253,2.358,0.395,0.402,0.204,59.74,2.28,0.111,6048.934,687.3
09/16/19,USDAP3_TRI_2,C,549.4,28.5,42.588,29.44,0.00011,-881.317,23.91,-4.49,33.57587115,122.921,0.559,0.607,0.252,0.141,2.678,0.741,0.285,-0.026,60.39,1.9,-0.097,4978.718,547.7
09/16/19,USDAP3_TRI_3,A,419,28,42.185,30.35,0.0006,175.756,13.945,-2.18,142.1707392,705.212,1.588,0.448,0.213,0.339,-0.497,-4.719,5.816,-0.097,55.03,2.51,0.105,7067.65,685.5
09/16/19,USDAP3_TRI_3,B,432,28,40.618,30.95,0.00079,195.436,26.641,-4.1,191.7340128,1210.442,2.85,0.352,0.168,0.48,1.788,0.567,-0.167,0.6,53.52,2.48,0.154,3690.486,409.4
09/16/19,USDAP3_TRI_3,C,562.3,28,39.378,31.18,0.00052,255.928,34.986,-3.83,238.8790008,1288.452,1.672,0.412,0.22,0.368,2.861,0.283,0.417,0.299,55.68,2.26,0.133,5878.325,654.6
09/16/19,USDAP4_COT_1,A,486.2,36.8,40.581,31.32,0.00108,171.734,31.251,-2.21,228.5038957,1446.685,2.307,0.351,0.196,0.453,5.828,-0.035,0.761,0.275,59.28,2.1,0.185,6975.975,652.6
09/16/19,USDAP4_COT_1,B,418.7,37,54.293,24.01,0.00084,173.718,49.719,-0.9,242.8624953,1099.174,0.937,0.491,0.263,0.246,3.105,0.187,0.628,0.185,53.27,2.42,0.146,3215.486,312.6
09/16/19,USDAP4_COT_1,C,447.6,37.2,53.277,24.93,0.00053,201.584,35.65,-1.04,241.1653055,1009.271,0.617,0.531,0.29,0.179,3.11,0.518,0.47,0.012,54.35,1.71,0.107,5154.682,521.6
09/16/19,USDAP4_COT_2,A,176.5,37.1,52.463,25.76,0.00047,276.251,51.791,0.19,237.04002,1045.15,0.832,0.504,0.271,0.225,3.869,0.278,0.526,0.196,58.39,2.01,0.13,5040.166,512.3
09/16/19,USDAP4_COT_2,B,321.6,37.8,49.018,26.65,0.0005,284.705,23.54,-2.46,209.8777581,862.098,0.693,0.541,0.271,0.188,3.189,-0.127,0.497,0.63,55.85,2.02,0.142,4825.979,448.9
09/16/19,USDAP4_COT_2,C,404.9,38.3,48.145,27.44,0.00033,265.197,29.657,-0.65,156.173292,615.34,0.598,0.564,0.273,0.163,4.109,0.299,0.538,0.163,55.89,2.05,0.088,4634.696,433.3
09/16/19,USDAP4_COT_3,A,132,37.7,45.003,27.99,0.00025,238.308,23.768,-1.8,58.9623804,206.668,0.374,0.634,0.266,0.1,2.879,0.474,0.531,-0.005,54.1,2.49,0.06,6061.393,617.5
09/16/19,USDAP4_COT_3,B,250.6,38.1,44.194,28.03,0.00018,210.954,47.528,-2.5,67.50770805,238.501,0.461,0.629,0.254,0.117,2.615,0.769,0.409,-0.178,56.29,2.06,0.038,5122.302,513.4
09/16/19,USDAP4_COT_3,C,545.7,38.5,44.693,28.03,0.00013,252.661,22.297,-2.02,66.21931845,223.299,0.276,0.659,0.268,0.074,3.042,0.163,0.742,0.095,55.83,2.22,0.033,3992.881,374.1
,USDAP5_COT_1,A,407.8,27.9,,,,,,,,,,,,,,,,,,,,,
,USDAP5_COT_1,B,254.4,28.5,,,,,,,,,,,,,,,,,,,,,
,USDAP5_COT_1,C,359.2,29.5,,,,,,,,,,,,,,,,,,,,,
,USDAP5_COT_2,A,128,31.8,,,,,,,,,,,,,,,,,,,,,
,USDAP5_COT_2,B,360.3,32.1,,,,,,,,,,,,,,,,,,,,,
,USDAP5_COT_2,C,478.3,32.3,,,,,,,,,,,,,,,,,,,,,
,USDAP5_COT_3,A,385,31.1,,,,,,,,,,,,,,,,,,,,,
,USDAP5_COT_3,B,222.2,32,,,,,,,,,,,,,,,,,,,,,
,USDAP5_COT_3,C,401.6,32.7,,,,,,,,,,,,,,,,,,,,,
,USDAP6_COT_1,A,454.9,33.8,,,,,,,,,,,,,,,,,,,,,
,USDAP6_COT_1,B,582.1,34.2,,,,,,,,,,,,,,,,,,,,,
,USDAP6_COT_1,C,530.1,35,,,,,,,,,,,,,,,,,,,,,
,USDAP6_COT_2,A,382.6,41.5,,,,,,,,,,,,,,,,,,,,,
,USDAP6_COT_2,B,410.3,40,,,,,,,,,,,,,,,,,,,,,
,USDAP6_COT_2,C,434.4,38.6,,,,,,,,,,,,,,,,,,,,,
,USDAP6_COT_3,A,618.1,49.8,,,,,,,,,,,,,,,,,,,,,
,USDAP6_COT_3,B,486.4,48,,,,,,,,,,,,,,,,,,,,,
,USDAP6_COT_3,C,480.5,45.8,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
